id,visningsnamn,varumarke,kategori,bild_url,taggar
vagott-chocolate-chip-cookies-utan-vanligt-socker-150g-va-gott,Vagott Chocolate chip cookies Utan vanligt socker 150g Va'gott,Vagott,Sockerfria kakor,https://handlaprivatkund.ica.se/images-v3/bf7a00ca-390e-4769-865f-dc369586872e/8a44f7d9-e968-4843-8d3b-ec2244404d2c/500x500.jpg,"vagott,chocolate chip cookies utan vanligt socker 150g va'gott"
pepparkakor-utan-tillsatt-socker-150g-gille,Pepparkakor Utan tillsatt socker 150g Gille,Gille,Sockerfria kakor,https://handlaprivatkund.ica.se/images-v3/bf7a00ca-390e-4769-865f-dc369586872e/b79143a2-f9b4-4a45-a88c-29fdac2d630e/500x500.jpg,"gille,pepparkakor utan tillsatt socker 150g gille"
krustader-mini-24-p-rahms,Krustader mini 24-p Rahms,Rahms,Krustader & Krutonger,https://handlaprivatkund.ica.se/images-v3/bf7a00ca-390e-4769-865f-dc369586872e/34ba47d1-5e5b-43e5-b387-177dc678d60c/500x500.jpg,"rahms,krustader mini 24-p rahms"
krutonger-vitlok---persilja-120g-zeta,Krutonger Vitlök & persilja 120g Zeta,Zeta,Krustader & Krutonger,https://handlaprivatkund.ica.se/images-v3/bf7a00ca-390e-4769-865f-dc369586872e/206f3842-ede0-4870-8153-f3778b48a732/500x500.jpg,"zeta,krutonger vitlök & persilja 120g zeta"
ragchips-sweet-chili-150g-linkosuo,Rågchips sweet chili 150g Linkosuo,Linkosuo,Krustader & Krutonger,https://handlaprivatkund.ica.se/images-v3/bf7a00ca-390e-4769-865f-dc369586872e/f7393c76-dfae-43e3-ba0b-9d4ebd7b9de6/500x500.jpg,"linkosuo,rågchips sweet chili 150g linkosuo"
krustader-48g-zeta,Krustader 48g Zeta,Zeta,Krustader & Krutonger,https://handlaprivatkund.ica.se/images-v3/bf7a00ca-390e-4769-865f-dc369586872e/3d4d0d7c-22c4-4cfc-b621-67823742d4b6/500x500.jpg,"zeta,krustader 48g zeta"
ragchips-original-150g-linkosuo,Rågchips Original 150g Linkosuo,Linkosuo,Krustader & Krutonger,https://handlaprivatkund.ica.se/images-v3/bf7a00ca-390e-4769-865f-dc369586872e/658688f1-c771-4b6e-8726-00fefbc76aa5/500x500.jpg,"linkosuo,rågchips original 150g linkosuo"
ragchips-sourcream---dill-150g-surdeg-linkosuo,Rågchips Sourcream & Dill 150g Surdeg Linkosuo,Linkosuo,Krustader & Krutonger,https://handlaprivatkund.ica.se/images-v3/bf7a00ca-390e-4769-865f-dc369586872e/c1fe35b4-a416-428d-a9ae-cc8605a5e218/500x500.jpg,"linkosuo,rågchips sourcream & dill 150g surdeg linkosuo"
tubs-krustader-16-styck-rahms,TUBS Krustader 16 styck Rahms,Rahms,Krustader & Krutonger,https://handlaprivatkund.ica.se/images-v3/bf7a00ca-390e-4769-865f-dc369586872e/9e6cd5b6-4a4e-4458-8c07-9be111ef0b95/500x500.jpg,"rahms,tubs krustader 16 styck rahms"
krustader-stora-6-st-rahms,Krustader stora 6 st Rahms,Rahms,Krustader & Krutonger,https://handlaprivatkund.ica.se/images-v3/bf7a00ca-390e-4769-865f-dc369586872e/1871716a-5824-45c2-b44f-14c8987dbe07/500x500.jpg,"rahms,krustader stora 6 st rahms"
filokrustader-37g-lazaridis,Filokrustader 37g Lazaridis,Lazaridis,Krustader & Krutonger,https://handlaprivatkund.ica.se/images-v3/bf7a00ca-390e-4769-865f-dc369586872e/7c19c9db-d4dc-4945-b44c-ad2f47b574a7/500x500.jpg,"lazaridis,filokrustader 37g lazaridis"
smordegsstanger-twist-ost-125g-ica,Smördegsstänger Twist ost 125g ICA,ICA,"Crostini, Grissini & Oststänger",https://handlaprivatkund.ica.se/images-v3/bf7a00ca-390e-4769-865f-dc369586872e/60d5bf09-ec3d-4139-afaa-17f5a12bb1f3/500x500.jpg,"ica,smördegsstänger twist ost 125g ica"
smordegsstanger-twist-salt-125g-ica,Smördegsstänger Twist salt 125g ICA,ICA,"Crostini, Grissini & Oststänger",https://handlaprivatkund.ica.se/images-v3/bf7a00ca-390e-4769-865f-dc369586872e/2e69d56d-91a0-40da-a53c-36f600656bc8/500x500.jpg,"ica,smördegsstänger twist salt 125g ica"
crostini-naturell-120g-zeta,Crostini Naturell 120g Zeta,Zeta,"Crostini, Grissini & Oststänger",https://handlaprivatkund.ica.se/images-v3/bf7a00ca-390e-4769-865f-dc369586872e/8b62c631-1614-47d4-9533-32a4b86365fd/500x500.jpg,"zeta,crostini naturell 120g zeta"
crostini-vitlok---persilja-120g-zeta,Crostini Vitlök & persilja 120g Zeta,Zeta,"Crostini, Grissini & Oststänger",https://handlaprivatkund.ica.se/images-v3/bf7a00ca-390e-4769-865f-dc369586872e/b2453ff8-f51d-4b74-a0c1-a9e50ef44139/500x500.jpg,"zeta,crostini vitlök & persilja 120g zeta"
grissini-125g-zeta,Grissini 125g Zeta,Zeta,"Crostini, Grissini & Oststänger",https://handlaprivatkund.ica.se/images-v3/bf7a00ca-390e-4769-865f-dc369586872e/77cf573c-6f3c-4c57-869c-151eae93df26/500x500.jpg,"zeta,grissini 125g zeta"
bake-rolls-sou-oni-150g-tuc,Bake Rolls Sou Oni 150g Tuc,TUC,"Crostini, Grissini & Oststänger",https://handlaprivatkund.ica.se/images-v3/bf7a00ca-390e-4769-865f-dc369586872e/3af2cc28-245e-4d52-aea8-4de16520b2bd/500x500.jpg,"tuc,bake rolls sou oni 150g tuc"
bake-rolls-salt-150-g-tuc,Bake Rolls Salt 150 g Tuc,TUC,"Crostini, Grissini & Oststänger",https://handlaprivatkund.ica.se/images-v3/bf7a00ca-390e-4769-865f-dc369586872e/ea8e19bf-b3b3-4758-bf71-7e587f6ff8c8/500x500.jpg,"tuc,bake rolls salt 150 g tuc"
bruschetta-naturell-175g-zeta,Bruschetta Naturell 175g Zeta,Zeta,"Crostini, Grissini & Oststänger",https://handlaprivatkund.ica.se/images-v3/bf7a00ca-390e-4769-865f-dc369586872e/a16fe5fe-e852-4dcc-b7a8-773cf75e001f/500x500.jpg,"zeta,bruschetta naturell 175g zeta"
bake-rolls-tom-oli-150-g-tuc,Bake Rolls Tom Oli 150 g Tuc,TUC,"Crostini, Grissini & Oststänger",https://handlaprivatkund.ica.se/images-v3/bf7a00ca-390e-4769-865f-dc369586872e/8c2284db-f597-49b1-a0bf-28c5bea2e70b/500x500.jpg,"tuc,bake rolls tom oli 150 g tuc"
bruschetta-vitlok---persilja-175g-zeta,Bruschetta Vitlök & persilja 175g Zeta,Zeta,"Crostini, Grissini & Oststänger",https://handlaprivatkund.ica.se/images-v3/bf7a00ca-390e-4769-865f-dc369586872e/0576c4c6-1627-49cb-adbf-bd3030ffe0d5/500x500.jpg,"zeta,bruschetta vitlök & persilja 175g zeta"
crostini-svartpeppar-120g-zeta,Crostini Svartpeppar 120g Zeta,Zeta,"Crostini, Grissini & Oststänger",https://handlaprivatkund.ica.se/images-v3/bf7a00ca-390e-4769-865f-dc369586872e/7eff9c93-9fb2-4608-9e42-8fe4c68c0a97/500x500.jpg,"zeta,crostini svartpeppar 120g zeta"
crostini-chili-120g-zeta,Crostini Chili 120g Zeta,Zeta,"Crostini, Grissini & Oststänger",https://handlaprivatkund.ica.se/images-v3/bf7a00ca-390e-4769-865f-dc369586872e/fc22bc39-c629-4ccf-b90b-9783ee6b0ab9/500x500.jpg,"zeta,crostini chili 120g zeta"
maranger-120g-ica,Maränger 120g ICA,ICA,Våffelstrutar & Maränger,https://handlaprivatkund.ica.se/images-v3/bf7a00ca-390e-4769-865f-dc369586872e/dc4bf7b8-23bd-4fc9-8cfe-a76cd4ed57f4/500x500.jpg,"ica,maränger 120g ica"
vaffelstrutar-vanilj-10st-120g-ica,Våffelstrutar vanilj 10st 120g ICA,ICA,Våffelstrutar & Maränger,https://handlaprivatkund.ica.se/images-v3/bf7a00ca-390e-4769-865f-dc369586872e/00ff5519-d88e-44e2-a44e-57ea7911787b/500x500.jpg,"ica,våffelstrutar vanilj 10st 120g ica"
mini-marangtoppar-100g-ica,Mini Marängtoppar 100g ICA,ICA,Våffelstrutar & Maränger,https://handlaprivatkund.ica.se/images-v3/bf7a00ca-390e-4769-865f-dc369586872e/696df4f4-dd2d-4b1a-9f7f-fb1aff2da0ab/500x500.jpg,"ica,mini marängtoppar 100g ica"
marangtoppar-jordgubb-120g-ica,Marängtoppar Jordgubb 120g ICA,ICA,Våffelstrutar & Maränger,https://handlaprivatkund.ica.se/images-v3/bf7a00ca-390e-4769-865f-dc369586872e/f3d0f72a-60a2-4771-a820-b4f644b54bc7/500x500.jpg,"ica,marängtoppar jordgubb 120g ica"
caprice-250g-papadopoulos,Caprice 250g Papadopoulos,Papadopoulos,Våffelstrutar & Maränger,https://handlaprivatkund.ica.se/images-v3/bf7a00ca-390e-4769-865f-dc369586872e/9c55b069-281e-4d6c-b4de-669ae21fa180/500x500.jpg,"papadopoulos,caprice 250g papadopoulos"
marangdroppar-100g-matric,Marängdroppar 100g Matric,Matric,Våffelstrutar & Maränger,https://handlaprivatkund.ica.se/images-v3/bf7a00ca-390e-4769-865f-dc369586872e/3107ada3-4d0e-4ff9-8201-5766bb001153/500x500.jpg,"matric,marängdroppar 100g matric"
marang-kolasmak-125g-ica,Maräng Kolasmak 125g ICA,ICA,Våffelstrutar & Maränger,https://handlaprivatkund.ica.se/images-v3/bf7a00ca-390e-4769-865f-dc369586872e/b4e61566-2ae4-4019-889d-086cd3a9f650/500x500.jpg,"ica,maräng kolasmak 125g ica"
vaffelstrutar-hallon-10st-120g-ica,Våffelstrutar hallon 10st 120g ICA,ICA,Våffelstrutar & Maränger,https://handlaprivatkund.ica.se/images-v3/bf7a00ca-390e-4769-865f-dc369586872e/0fef10d8-ac44-4376-90fd-4ade33f642eb/500x500.jpg,"ica,våffelstrutar hallon 10st 120g ica"
knackebrod-runda-kanel-330g-wasa,Knäckebröd Runda Kanel 330g Wasa,Wasa,Ljust knäckebröd,https://handlaprivatkund.ica.se/images-v3/bf7a00ca-390e-4769-865f-dc369586872e/a79bb695-3ec1-4ebf-acfa-42f16385322d/500x500.jpg,"wasa,knäckebröd runda kanel 330g wasa"
knackebrod-runda-sesam---havssalt-290g-wasa,Knäckebröd Runda Sesam & Havssalt 290g Wasa,Wasa,Ljust knäckebröd,https://handlaprivatkund.ica.se/images-v3/bf7a00ca-390e-4769-865f-dc369586872e/95a0e488-5ddd-4c65-8551-ca80c95a01ea/500x500.jpg,"wasa,knäckebröd runda sesam & havssalt 290g wasa"
knackebrod-frukost-480g-wasa,Knäckebröd Frukost 480g Wasa,Wasa,Ljust knäckebröd,https://handlaprivatkund.ica.se/images-v3/bf7a00ca-390e-4769-865f-dc369586872e/dd6aedb1-222c-47c5-9ba0-6d193024e92d/500x500.jpg,"wasa,knäckebröd frukost 480g wasa"
knackebrod-din-stund-mini-chia---havssalt-270g-wasa,Knäckebröd Din Stund Mini Chia & Havssalt 270g Wasa,Wasa,Ljust knäckebröd,https://handlaprivatkund.ica.se/images-v3/bf7a00ca-390e-4769-865f-dc369586872e/32545b6d-bcc3-4bb1-8b58-e3d99da06bc8/500x500.jpg,"wasa,knäckebröd din stund mini chia & havssalt 270g wasa"
knackebrod-frukost-240g-wasa,Knäckebröd Frukost 240g Wasa,Wasa,Ljust knäckebröd,https://handlaprivatkund.ica.se/images-v3/bf7a00ca-390e-4769-865f-dc369586872e/b2763db5-6ba9-4ca9-89db-8ca181a1b13a/500x500.jpg,"wasa,knäckebröd frukost 240g wasa"
knackebrod-crisp-n-wheat-110g-wasa,Knäckebröd Crisp'n Wheat 110g Wasa,Wasa,Ljust knäckebröd,https://handlaprivatkund.ica.se/images-v3/bf7a00ca-390e-4769-865f-dc369586872e/4ef64835-4e50-4399-8476-3c59ffce4c5f/500x500.jpg,"wasa,knäckebröd crisp'n wheat 110g wasa"
knackebrod-delikatess-540g-wasa,Knäckebröd Delikatess 540g Wasa,Wasa,Ljust knäckebröd,https://handlaprivatkund.ica.se/images-v3/bf7a00ca-390e-4769-865f-dc369586872e/25f03114-56cc-44c5-9fdb-0c01a6fb5111/500x500.jpg,"wasa,knäckebröd delikatess 540g wasa"
knackebrod-delikatess-270g-wasa,Knäckebröd Delikatess 270g Wasa,Wasa,Ljust knäckebröd,https://handlaprivatkund.ica.se/images-v3/bf7a00ca-390e-4769-865f-dc369586872e/460aaf59-8854-4da9-a83e-5b7f80916896/500x500.jpg,"wasa,knäckebröd delikatess 270g wasa"
knackebrod-tunn-havre-265g-wasa,Knäckebröd Tunn Havre 265g Wasa,Wasa,Ljust knäckebröd,https://handlaprivatkund.ica.se/images-v3/bf7a00ca-390e-4769-865f-dc369586872e/dfdf3eae-4328-4478-8a7a-6ff62ff2d84d/500x500.jpg,"wasa,knäckebröd tunn havre 265g wasa"
knackebrod-delikatess-sesam-285g-wasa,Knäckebröd Delikatess Sesam 285g Wasa,Wasa,Ljust knäckebröd,https://handlaprivatkund.ica.se/images-v3/bf7a00ca-390e-4769-865f-dc369586872e/2aa87d33-c0b3-49ec-be4d-b450a57ad38c/500x500.jpg,"wasa,knäckebröd delikatess sesam 285g wasa"
knackebrod-frukost-fullkorn-490g-wasa,Knäckebröd Frukost Fullkorn 490g Wasa,Wasa,Ljust knäckebröd,https://handlaprivatkund.ica.se/images-v3/bf7a00ca-390e-4769-865f-dc369586872e/e9126aee-40b3-4828-9c91-fa3fea81baef/500x500.jpg,"wasa,knäckebröd frukost fullkorn 490g wasa"
flatbrod-275g-kavli,Flatbröd 275g Kavli,Kavli,Ljust knäckebröd,https://handlaprivatkund.ica.se/images-v3/bf7a00ca-390e-4769-865f-dc369586872e/df49fb96-4854-48e2-9f74-25370d1953a3/500x500.jpg,"kavli,flatbröd 275g kavli"
fullkornsknacke-sesam-250g-ica,Fullkornsknäcke Sesam 250g ICA,ICA,Ljust knäckebröd,https://handlaprivatkund.ica.se/images-v3/bf7a00ca-390e-4769-865f-dc369586872e/3d678b2a-ee92-4617-a09d-44f763abb85e/500x500.jpg,"ica,fullkornsknäcke sesam 250g ica"
tunn-vete-230-g-wasa,Tunn Vete 230 g Wasa,Wasa,Ljust knäckebröd,https://handlaprivatkund.ica.se/images-v3/bf7a00ca-390e-4769-865f-dc369586872e/679882e6-30a3-46e6-96cb-cb196161f088/500x500.jpg,"wasa,tunn vete 230 g wasa"
fullkornsknacke-rag-250g-ica,Fullkornsknäcke Råg 250g ICA,ICA,Ljust knäckebröd,https://handlaprivatkund.ica.se/images-v3/bf7a00ca-390e-4769-865f-dc369586872e/e33f6dea-7783-473f-a716-3144cd9508f2/500x500.jpg,"ica,fullkornsknäcke råg 250g ica"
frukost-knackebrod-sesam-225g-ica,Frukost Knäckebröd Sesam 225g ICA,ICA,Ljust knäckebröd,https://handlaprivatkund.ica.se/images-v3/bf7a00ca-390e-4769-865f-dc369586872e/80d5b494-1afc-43b3-9ff0-5a07aafcc7d9/500x500.jpg,"ica,frukost knäckebröd sesam 225g ica"
knackebrod-falu-rag-rut-470g-wasa,Knäckebröd Falu Råg-Rut 470g Wasa,Wasa,Mörkt knäckebröd,https://handlaprivatkund.ica.se/images-v3/bf7a00ca-390e-4769-865f-dc369586872e/589d82be-7bf8-40b7-abaa-cf2b3c0eb7fd/500x500.jpg,"wasa,knäckebröd falu råg-rut 470g wasa"
knackebrod-husman-520g-wasa,Knäckebröd Husman 520g Wasa,Wasa,Mörkt knäckebröd,https://handlaprivatkund.ica.se/images-v3/bf7a00ca-390e-4769-865f-dc369586872e/d3b4a06d-40ac-4794-ab61-6296c5b67806/500x500.jpg,"wasa,knäckebröd husman 520g wasa"
normalgraddat-knackebrod-200g-leksands-knackebrod,Normalgräddat knäckebröd 200g Leksands Knäckebröd,Leksands Knäcke,Mörkt knäckebröd,https://handlaprivatkund.ica.se/images-v3/bf7a00ca-390e-4769-865f-dc369586872e/edd5f086-50f0-4143-bb4b-62b8136522a7/500x500.jpg,"leksands knäcke,normalgräddat knäckebröd 200g leksands knäckebröd"
knackebrod-sport-550g-wasa,Knäckebröd Sport 550g Wasa,Wasa,Mörkt knäckebröd,https://handlaprivatkund.ica.se/images-v3/bf7a00ca-390e-4769-865f-dc369586872e/5d2a6c81-05b2-47fb-85ae-63f5c01c230a/500x500.jpg,"wasa,knäckebröd sport 550g wasa"
knackebrod-100-fron---havssalt-245g-wasa,Knäckebröd 100 Frön & Havssalt 245g Wasa,Wasa,Mörkt knäckebröd,https://handlaprivatkund.ica.se/images-v3/bf7a00ca-390e-4769-865f-dc369586872e/ad7396dd-98a3-4c0b-ad24-a6e8b47d7290/500x500.jpg,"wasa,knäckebröd 100 frön & havssalt 245g wasa"
brungraddat-knackebrod-trekant-200g-leksands-knackebrod,Brungräddat Knäckebröd Trekant 200g Leksands Knäckebröd,Leksands Knäcke,Mörkt knäckebröd,https://handlaprivatkund.ica.se/images-v3/bf7a00ca-390e-4769-865f-dc369586872e/9b2b0641-704b-42ad-b434-3526d8d7e520/500x500.jpg,"leksands knäcke,brungräddat knäckebröd trekant 200g leksands knäckebröd"
trekant-fron-havssalt-200g-leksands-knacke,Trekant Frön Havssalt 200g Leksands Knäcke,Leksands Knäcke,Mörkt knäckebröd,https://handlaprivatkund.ica.se/images-v3/bf7a00ca-390e-4769-865f-dc369586872e/83881b14-7904-47a5-bad2-8043daadc876/500x500.jpg,"leksands knäcke,trekant frön havssalt 200g leksands knäcke"
knackebrod-din-stund-chia---havssalt-260g-wasa,Knäckebröd Din Stund Chia & Havssalt 260g Wasa,Wasa,Mörkt knäckebröd,https://handlaprivatkund.ica.se/images-v3/bf7a00ca-390e-4769-865f-dc369586872e/65ccf62d-85e8-499a-affa-3bd4c1f99bb4/500x500.jpg,"wasa,knäckebröd din stund chia & havssalt 260g wasa"
original-200g-finn-crisp,Original 200g Finn Crisp,Finn Crisp,Mörkt knäckebröd,https://handlaprivatkund.ica.se/images-v3/bf7a00ca-390e-4769-865f-dc369586872e/8a6489ae-b75f-4083-a2c3-84032a108957/500x500.jpg,"finn crisp,original 200g finn crisp"
original-300g-finn-crisp,Original 300g Finn Crisp,Finn Crisp,Mörkt knäckebröd,https://handlaprivatkund.ica.se/images-v3/bf7a00ca-390e-4769-865f-dc369586872e/9151e76f-6a54-496a-9970-ced76f233851/500x500.jpg,"finn crisp,original 300g finn crisp"
mini-rut-brungraddat-200g-leksands-knackebrod,Mini rut Brungräddat 200g Leksands Knäckebröd,Leksands Knäcke,Mörkt knäckebröd,https://handlaprivatkund.ica.se/images-v3/bf7a00ca-390e-4769-865f-dc369586872e/0946efc9-ae79-49c0-bc9e-f401812ce642/500x500.jpg,"leksands knäcke,mini rut brungräddat 200g leksands knäckebröd"
knackebrod-normalgraddat-830g-leksands-knackebrod,Knäckebröd Normalgräddat 830g Leksands Knäckebröd,Leksands Knäcke,Mörkt knäckebröd,https://handlaprivatkund.ica.se/images-v3/bf7a00ca-390e-4769-865f-dc369586872e/77ff45db-1fca-40ff-9115-bd536c99017c/500x500.jpg,"leksands knäcke,knäckebröd normalgräddat 830g leksands knäckebröd"
mini-rut-normalgraddat-200g-leksands-knackebrod,Mini rut Normalgräddat 200g Leksands Knäckebröd,Leksands Knäcke,Mörkt knäckebröd,https://handlaprivatkund.ica.se/images-v3/bf7a00ca-390e-4769-865f-dc369586872e/2dee0001-6c4b-4b76-9103-a27aa5706a99/500x500.jpg,"leksands knäcke,mini rut normalgräddat 200g leksands knäckebröd"
original-400g-finn-crisp,Original 400g Finn Crisp,Finn Crisp,Mörkt knäckebröd,https://handlaprivatkund.ica.se/images-v3/bf7a00ca-390e-4769-865f-dc369586872e/6c3dd55c-7065-4583-b7e2-0a25d07f450f/500x500.jpg,"finn crisp,original 400g finn crisp"
havreknacke-600g-wasa,Havreknäcke 600g Wasa,Wasa,Mörkt knäckebröd,https://handlaprivatkund.ica.se/images-v3/bf7a00ca-390e-4769-865f-dc369586872e/5bd2561b-1f71-420c-9753-160dc1aaf5e6/500x500.jpg,"wasa,havreknäcke 600g wasa"
knackebrod-din-harmoni-vallmofro---havssalt-260g-wasa,Knäckebröd Din Harmoni Vallmofrö & Havssalt 260g Wasa,Wasa,Mörkt knäckebröd,https://handlaprivatkund.ica.se/images-v3/bf7a00ca-390e-4769-865f-dc369586872e/5d44aa48-6eae-4256-ab23-ff2418efc58c/500x500.jpg,"wasa,knäckebröd din harmoni vallmofrö & havssalt 260g wasa"
brungraddat-knacke-830g-leksands-knackebrod,Brungräddat knäcke 830g Leksands Knäckebröd,Leksands Knäcke,Mörkt knäckebröd,https://handlaprivatkund.ica.se/images-v3/bf7a00ca-390e-4769-865f-dc369586872e/2ee974c7-f9fb-4fbe-bbf1-7224cd6cb66f/500x500.jpg,"leksands knäcke,brungräddat knäcke 830g leksands knäckebröd"
leksands-knacke-trekant-surdegsknacke-200g-lekasands-knackebrod,Leksands Knäcke Trekant Surdegsknäcke 200g Lekasands knäckebröd,Leksands Knäcke,Mörkt knäckebröd,https://handlaprivatkund.ica.se/images-v3/bf7a00ca-390e-4769-865f-dc369586872e/453c04b9-f7c0-4739-bd88-84a7ecbb9b62/500x500.jpg,"leksands knäcke,trekant surdegsknäcke 200g lekasands knäckebröd"
knackebrod-husman-260g-wasa,Knäckebröd Husman 260g Wasa,Wasa,Mörkt knäckebröd,https://handlaprivatkund.ica.se/images-v3/bf7a00ca-390e-4769-865f-dc369586872e/bc9246ab-d1eb-4dd0-ba74-81ee83fe9431/500x500.jpg,"wasa,knäckebröd husman 260g wasa"
wasa100-490g-wasa,Wasa100 490g Wasa,Wasa,Mörkt knäckebröd,https://handlaprivatkund.ica.se/images-v3/bf7a00ca-390e-4769-865f-dc369586872e/a69a90ea-d3f0-445e-a9c3-6e4257c4a1fc/500x500.jpg,"wasa,wasa100 490g wasa"
knackebrod-havre-300g-wasa,Knäckebröd Havre 300g Wasa,Wasa,Mörkt knäckebröd,https://handlaprivatkund.ica.se/images-v3/bf7a00ca-390e-4769-865f-dc369586872e/77ccab79-a5e6-46bd-bf7d-79b918e8d1fe/500x500.jpg,"wasa,knäckebröd havre 300g wasa"
knackebrod-surdeg-flerkorn-550g-wasa,Knäckebröd Surdeg Flerkorn 550g Wasa,Wasa,Mörkt knäckebröd,https://handlaprivatkund.ica.se/images-v3/bf7a00ca-390e-4769-865f-dc369586872e/ff6a0631-b567-4f46-8eaf-9fae9ff3af69/500x500.jpg,"wasa,knäckebröd surdeg flerkorn 550g wasa"
knackebrod-surdeg-flerkorn-275g-wasa,Knäckebröd Surdeg Flerkorn 275g Wasa,Wasa,Mörkt knäckebröd,https://handlaprivatkund.ica.se/images-v3/bf7a00ca-390e-4769-865f-dc369586872e/72d1eb83-c3a2-462f-a085-b267e14e5318/500x500.jpg,"wasa,knäckebröd surdeg flerkorn 275g wasa"
tunna-knackebrod-250g-ica,Tunna knäckebröd 250g ICA,ICA,Mörkt knäckebröd,https://handlaprivatkund.ica.se/images-v3/bf7a00ca-390e-4769-865f-dc369586872e/e6027f06-22b6-44d6-8032-798f228da054/500x500.jpg,"ica,tunna knäckebröd 250g ica"
fabod-fron---havssalt-530g-leksands-knackebrod,Fäbod Frön & Havssalt 530g Leksands Knäckebröd,Leksands Knäcke,Mörkt knäckebröd,https://handlaprivatkund.ica.se/images-v3/bf7a00ca-390e-4769-865f-dc369586872e/cc3e4c2f-1552-4d49-8174-07a96c30238c/500x500.jpg,"leksands knäcke,fäbod frön & havssalt 530g leksands knäckebröd"
trekant-eko-norm-gr--200-g-leksands-knacke,Trekant EKO Norm.Gr. 200 g Leksands Knäcke,Leksands Knäcke,Mörkt knäckebröd,https://handlaprivatkund.ica.se/images-v3/bf7a00ca-390e-4769-865f-dc369586872e/13811c22-8198-4c7f-92fb-dd90ed2807ac/500x500.jpg,"leksands knäcke,trekant eko norm.gr. 200 g leksands knäcke"
fabodknacke-surdegsbrod-730g-leksands-knackebrod,Fäbodknäcke Surdegsbröd 730g Leksands Knäckebröd,Leksands Knäcke,Mörkt knäckebröd,https://handlaprivatkund.ica.se/images-v3/bf7a00ca-390e-4769-865f-dc369586872e/043bb1cf-56b6-4923-a8c4-2f3095cff698/500x500.jpg,"leksands knäcke,fäbodknäcke surdegsbröd 730g leksands knäckebröd"
knackebrod-krogarens-330g-wasa,Knäckebröd Krögarens 330g Wasa,Wasa,Mörkt knäckebröd,https://handlaprivatkund.ica.se/images-v3/bf7a00ca-390e-4769-865f-dc369586872e/6b047cd5-2a86-4a09-a97d-acb68db50c59/500x500.jpg,"wasa,knäckebröd krögarens 330g wasa"
rundrut-normalgraddat-700g-leksands-knackebrod,Rundrut normalgräddat 700g Leksands Knäckebröd,Leksands Knäcke,Mörkt knäckebröd,https://handlaprivatkund.ica.se/images-v3/bf7a00ca-390e-4769-865f-dc369586872e/ba0046e9-2ed9-4c3d-8478-1252bc81a704/500x500.jpg,"leksands knäcke,rundrut normalgräddat 700g leksands knäckebröd"
vikabrod-vika-540g-vika-brod,Vikabröd Vika 540g Vika Bröd,Vikabröd,Mörkt knäckebröd,https://handlaprivatkund.ica.se/images-v3/bf7a00ca-390e-4769-865f-dc369586872e/6edc4ed9-1d31-41f2-8845-f8fe29e0cdcf/500x500.jpg,"vikabröd,vika 540g vika bröd"
leksands-knacke-havretrekant-200g-leksandbrod,Leksands Knäcke Havretrekant 200g Leksandbröd,Leksands Knäcke,Mörkt knäckebröd,https://handlaprivatkund.ica.se/images-v3/bf7a00ca-390e-4769-865f-dc369586872e/acb88f2b-1f66-4d42-9b2a-c87525f0dd40/500x500.jpg,"leksands knäcke,havretrekant 200g leksandbröd"
rundrut-brungraddat-700g-leksands-knackebrod,Rundrut brungräddat 700g Leksands Knäckebröd,Leksands Knäcke,Mörkt knäckebröd,https://handlaprivatkund.ica.se/images-v3/bf7a00ca-390e-4769-865f-dc369586872e/921458f4-a34b-477d-95a2-c268c494d96b/500x500.jpg,"leksands knäcke,rundrut brungräddat 700g leksands knäckebröd"
sport--wasa,Sport+ Wasa,Wasa,Mörkt knäckebröd,https://handlaprivatkund.ica.se/images-v3/bf7a00ca-390e-4769-865f-dc369586872e/2c5f4cb6-1daa-4a52-ace2-1984886482d8/500x500.jpg,"wasa,sport+ wasa"
tunt-knackebrod-ekologisk-250g-ica-i-love-eco,Tunt knäckebröd Ekologisk 250g ICA I love eco,ICA I love eco,Mörkt knäckebröd,https://handlaprivatkund.ica.se/images-v3/bf7a00ca-390e-4769-865f-dc369586872e/fcda7668-0c77-4f63-a080-00a9fe72693c/500x500.jpg,"ica i love eco,tunt knäckebröd ekologisk 250g ica i love eco"
